,Unnamed: 0,index,Unnamed: 0.1,dob,photo_taken,full_path,gender,name,face_score,second_face_score,size,age
139,74730,247160,247160,1991-10-19 00:00:00,2005,87/nm3127187_rm2684780800_1990-10-18_2005.jpg,,Bristol Palin,4.884209213103612,,"(327, 327)",14
1440,7112,24083,24083,1973-12-30 00:00:00,1997,79/nm0000179_rm671712256_1972-12-29_1997.jpg,1.0,Jude Law,3.526932335455493,,"(500, 500)",24
2271,110261,368758,368758,1915-11-07 00:00:00,1965,93/nm0364893_rm2649342208_1914-11-6_1965.jpg,1.0,Jonathan Harris,3.8387563279837953,,"(195, 195)",50
725,65885,217509,217509,1993-02-11 00:00:00,2012,24/nm1210124_rm969386752_1992-2-11_2012.jpg,1.0,Taylor Lautner,2.373063875998664,,"(500, 500)",19
1806,57190,188231,188231,1977-02-09 00:00:00,2005,59/nm0206359_rm3806059264_1976-2-9_2005.jpg,1.0,Charlie Day,3.132036992829436,,"(500, 500)",28
1822,74862,247802,247802,1977-10-12 00:00:00,2005,43/nm0221043_rm2930157056_1976-10-11_2005.jpg,0.0,Emily Deschanel,3.706649458240062,,"(113, 113)",28
3304,49172,163319,163319,1935-11-14 00:00:00,1999,90/nm0005190_rm2234764288_1934-11-13_1999.jpg,1.0,Garry Marshall,3.4315766688968736,,"(500, 500)",64
3742,34013,115012,115012,1913-03-23 00:00:00,1982,00/nm0001500_rm1293520384_1912-3-22_1982.jpg,1.0,Karl Malden,2.9268437773659417,,"(500, 500)",69
224,53580,176217,176217,1986-10-12 00:00:00,2001,02/nm0005502_rm338729728_1985-10-11_2001.jpg,0.0,Michelle Trachtenberg,3.697187084013121,,"(79, 78)",15
735,68530,226199,226199,1988-08-25 00:00:00,2007,16/nm0515116_rm392409856_1987-8-25_2007.jpg,0.0,Blake Lively,4.899461959003928,,"(500, 500)",19
1384,11199,37372,37372,1978-07-02 00:00:00,2001,39/nm0000239_rm3083311872_1977-7-1_2001.jpg,0.0,Liv Tyler,2.2487403416296954,,"(64, 64)",23
577,92824,309507,309507,1993-02-09 00:00:00,2010,26/nm2240326_rm3715217920_1992-2-9_2010.jpg,1.0,Avan Jogia,5.788364256510954,,"(500, 501)",17
616,87192,290978,290978,1993-03-26 00:00:00,2011,68/nm5634768_rm1816459264_1992-3-25_2011.jpg,0.0,Elizabeth Lail,2.4117374108445,,"(297, 297)",18
2719,78127,259188,259188,1939-07-27 00:00:00,1998,06/nm0522306_rm1856346112_1938-7-26_1998.jpg,0.0,Darlene Love,3.184341263545376,,"(75, 75)",59
3492,79697,264671,264671,1940-10-31 00:00:00,2006,92/nm0726492_rm407607552_1939-10-31_2006.jpg,1.0,Ron Rifkin,2.914813090165925,,"(435, 435)",66
3171,18805,63953,63953,1951-03-14 00:00:00,2014,13/nm0000513_rm4284204288_1950-3-13_2014.jpg,1.0,William H. Macy,2.165092055394254,,"(500, 500)",63
311,16858,57009,57009,1972-12-23 00:00:00,1988,33/nm0000433_rm2785644032_1971-12-23_1988.jpg,1.0,Corey Haim,3.4018679341313374,,"(500, 500)",16
2885,22710,77711,77711,1950-06-23 00:00:00,2011,58/nm0000658_rm1316010496_1949-6-22_2011.jpg,0.0,Meryl Streep,4.531585911750414,,"(235, 235)",61
2357,133909,451903,451903,1953-04-09 00:00:00,2010,90/nm0597390_rm3580002816_1952-4-8_2010.jpg,0.0,Kaori Momoi,4.090362780832506,,"(500, 501)",57
2921,436,1584,1584,1931-12-18 00:00:00,1992,90/nm0000090_rm1164496384_1930-12-17_1992.jpg,1.0,Armin Mueller-Stahl,2.9713542120187246,,"(500, 500)",61
1025,93398,311575,311575,1948-07-10 00:00:00,1969,41/nm0349241_rm51348480_1947-7-10_1969.jpg,1.0,Arlo Guthrie,2.760341158770012,,"(284, 284)",21
2106,8210,27479,27479,1951-09-22 00:00:00,1998,95/nm0000195_rm3165428480_1950-9-21_1998.jpg,1.0,Bill Murray,2.5669285994554647,,"(96, 96)",47
1168,42073,141596,141596,1987-10-03 00:00:00,2009,41/nm0004741_rm1999997440_1986-10-2_2009.jpg,0.0,Camilla Belle,4.625628667037351,,"(283, 283)",22
3111,136298,459603,459603,1948-07-17 00:00:00,2010,31/nm0993231_rm1364561664_1947-7-17_2010.jpg,,Camilla Parker-Bowles,3.946880311985784,,"(324, 325)",62
17,91889,306322,306322,1988-09-28 00:00:00,1992,81/nm0240381_rm1043175936_1987-9-28_1992.jpg,0.0,Hilary Duff,2.774613937327821,,"(71, 71)",4
3708,5081,17304,17304,1938-06-02 00:00:00,2006,51/nm0000151_rm2488178944_1937-6-1_2006.jpg,1.0,Morgan Freeman,2.518847172723629,,"(430, 430)",68
980,40407,136734,136734,1980-02-14 00:00:00,2000,46/nm0002546_rm2967444224_1979-2-13_2000.jpg,0.0,Mena Suvari,3.3075831763742283,,"(70, 69)",20
3927,27050,91657,91657,1939-04-16 00:00:00,2014,12/nm0001012_rm2700587008_1938-4-15_2014.jpg,0.0,Claudia Cardinale,3.597565186477784,,"(500, 500)",75
2972,23782,81125,81125,1939-12-30 00:00:00,2000,85/nm0000685_rm2952960768_1938-12-29_2000.jpg,1.0,Jon Voight,4.4934946948119086,,"(333, 333)",61
2950,79650,264488,264488,1948-04-11 00:00:00,2009,00/nm0726200_rm4187262720_1947-4-11_2009.jpg,1.0,Peter Riegert,3.1234803450601567,,"(93, 93)",61
1761,36911,125190,125190,1967-11-03 00:00:00,1994,10/nm0001710_rm736681216_1966-11-2_1994.jpg,1.0,David Schwimmer,3.163396631661564,,"(373, 374)",27
3103,136077,458896,458896,1951-04-11 00:00:00,2013,62/nm0898962_rm3744375296_1950-4-10_2013.jpg,1.0,Lee Ving,3.441928550229208,,"(501, 500)",62
1020,110970,371211,371211,1986-03-27 00:00:00,2007,36/nm0461136_rm3678050304_1985-3-26_2007.jpg,0.0,Keira Knightley,3.422267692131867,,"(102, 103)",21
2527,91386,304743,304743,1953-02-17 00:00:00,2011,42/nm0149942_rm411940608_1952-2-17_2011.jpg,1.0,Garry Chalk,3.3826424731314706,,"(500, 500)",58
3174,36849,124835,124835,1940-08-29 00:00:00,2003,08/nm0001708_rm0628736_1939-8-29_2003.jpg,,Joel Schumacher,3.294694569983171,,"(331, 331)",63
405,114449,383032,383032,1997-01-27 00:00:00,2013,17/nm1965417_rm1307617024_1996-1-27_2013.jpg,1.0,Braeden Lemasters,5.0121969448158215,,"(159, 160)",16
3709,119634,401906,401906,1944-06-18 00:00:00,2012,66/nm1577566_rm1937287680_1943-6-18_2012.jpg,1.0,Frédéric von Anhalt,3.3403762154735115,,"(500, 500)",68
1832,106478,355912,355912,1984-08-04 00:00:00,2012,86/nm1950086_rm360884736_1983-8-4_2012.jpg,0.0,Greta Gerwig,6.51699813864813,,"(500, 500)",28
415,114239,382444,382444,1989-01-14 00:00:00,2005,39/nm1864639_rm375036672_1988-1-14_2005.jpg,0.0,Mikalah Gordon,4.445205357239196,,"(91, 91)",16
1150,68860,227145,227145,1980-09-18 00:00:00,2002,44/nm0517844_rm4274690048_1979-9-18_2002.jpg,0.0,Alison Lohman,4.371821250428775,,"(180, 180)",22
2745,14382,48394,48394,1949-03-15 00:00:00,2009,45/nm0000345_rm1550223872_1948-3-14_2009.jpg,1.0,Billy Crystal,3.701568803317979,,"(189, 189)",60
270,127059,427800,427800,1985-07-15 00:00:00,2000,18/nm3587818_rm2474543360_1984-7-14_2000.jpg,0.0,Monica Padilla,3.4381878680058704,,"(107, 107)",15
2156,6154,20944,20944,1964-06-15 00:00:00,2012,66/nm0000166_rm2233510144_1963-6-15_2012.jpg,0.0,Helen Hunt,3.714955376696602,,"(500, 500)",48
2460,25359,85948,85948,1946-08-17 00:00:00,2004,37/nm0000837_rm520854272_1945-8-16_2004.jpg,1.0,Bob Balaban,3.94836568309564,,"(258, 259)",58
969,82377,274214,274214,1982-10-29 00:00:00,2002,64/nm0131564_rm2010420224_1981-10-28_2002.jpg,1.0,Dwayne Cameron,2.8929521602370043,,"(500, 500)",20
3715,22257,76108,76108,1941-08-04 00:00:00,2009,40/nm0000640_rm1694468864_1940-8-3_2009.jpg,1.0,Martin Sheen,2.834504430491799,,"(232, 232)",68
164,15565,52341,52341,1983-05-01 00:00:00,1997,79/nm0000379_rm1260689920_1982-4-30_1997.jpg,0.0,Kirsten Dunst,2.5756157520333285,,"(76, 76)",14
3608,62420,206324,206324,1943-07-30 00:00:00,2010,31/nm0802831_rm849579264_1942-7-29_2010.jpg,1.0,Tony Sirico,4.776084863411026,,"(170, 170)",67
538,66954,220854,220854,1992-12-26 00:00:00,2009,29/nm1311329_rm630042112_1991-12-26_2009.jpg,0.0,Eden Sher,5.416211895830649,,"(221, 221)",17
4,56681,186553,186553,2002-12-29 00:00:00,2004,10/nm3106310_rm1419613184_2001-12-28_2004.jpg,0.0,Madison De La Garza,3.491863948198992,,"(130, 130)",2
472,72918,240892,240892,1994-05-14 00:00:00,2011,75/nm2913275_rm6019328_1993-5-13_2011.jpg,0.0,Debby Ryan,2.4136788748339124,,"(264, 263)",17
3124,26584,90047,90047,1942-12-10 00:00:00,2004,77/nm0000977_rm3985021696_1941-12-9_2004.jpg,1.0,Beau Bridges,4.166749541386763,,"(339, 339)",62
3433,86613,288956,288956,1950-12-13 00:00:00,2015,90/nm0631490_rm2541024000_1949-12-12_2015.jpg,1.0,Bill Nighy,3.8884723179511727,,"(500, 501)",65
1411,64048,211830,211830,1987-04-10 00:00:00,2010,62/nm1015262_rm1165001728_1986-4-9_2010.jpg,0.0,Leighton Meester,4.163383938744476,,"(83, 82)",23
2926,58959,194961,194961,1954-03-12 00:00:00,2015,66/nm0409666_rm3892376064_1953-3-11_2015.jpg,1.0,Jimmy Iovine,4.4077783402701805,,"(500, 500)",61
3320,55957,183935,183935,1944-02-09 00:00:00,2008,88/nm0105588_rm1042847232_1943-2-8_2008.jpg,1.0,Creed Bratton,3.7054108271302697,,"(287, 287)",64
1835,74916,248089,248089,1977-10-12 00:00:00,2005,43/nm0221043_rm878359040_1976-10-11_2005.jpg,0.0,Emily Deschanel,4.542761011011936,,"(242, 241)",28
819,68739,226832,226832,1987-07-03 00:00:00,2006,20/nm0517820_rm2723256832_1986-7-2_2006.jpg,0.0,Lindsay Lohan,3.838880579988541,,"(245, 245)",19
2113,115519,387144,387144,1966-10-15 00:00:00,2013,69/nm0176869_rm2660687360_1965-10-14_2013.jpg,1.0,Steve Coogan,5.527383897456464,,"(500, 500)",47
360,72203,238179,238179,1991-04-16 00:00:00,2007,12/nm0914612_rm2028639232_1990-4-15_2007.jpg,0.0,Emma Watson,3.569547551694566,,"(421, 421)",16
737,88798,296423,296423,1995-10-27 00:00:00,2014,20/nm2838320_rm3755066880_1994-10-26_2014.jpg,0.0,Morgan Saylor,5.743269669540691,,"(500, 500)",19
1270,136457,460116,460116,1981-07-04 00:00:00,2003,74/nm0998074_rm1443404288_1980-7-3_2003.jpg,0.0,Shoshannah Stern,4.145101968620112,,"(136, 136)",22
1092,19190,65096,65096,1983-11-11 00:00:00,2004,25/nm0000525_rm2444335360_1982-11-10_2004.jpg,0.0,Heather Matarazzo,6.147693514344052,,"(168, 168)",21
1185,84532,281286,281286,1990-09-06 00:00:00,2012,59/nm0334159_rm2213654784_1989-9-5_2012.jpg,0.0,Kat Graham,4.162998786100581,,"(500, 500)",22
2446,21442,73105,73105,1953-08-28 00:00:00,2011,07/nm0000607_rm1936898560_1952-8-27_2011.jpg,1.0,Paul Reubens,2.033822500492601,,"(263, 263)",58
2939,26190,88825,88825,1947-03-20 00:00:00,2008,40/nm0000940_rm1056670464_1946-3-19_2008.jpg,1.0,Bigas Luna,2.2063848788859763,,"(501, 500)",61
642,41456,139820,139820,1982-04-29 00:00:00,2000,95/nm0004695_rm3483867392_1981-4-28_2000.jpg,0.0,Jessica Alba,4.229682679508899,,"(178, 178)",18
1480,83208,276996,276996,1983-01-01 00:00:00,2007,39/nm1134439_rm643537664_1982-0-0_2007.jpg,0.0,Emma Booth,3.808883439689846,,"(148, 148)",24
1275,42427,142516,142516,1983-03-04 00:00:00,2005,54/nm0004754_rm1170315264_1982-3-3_2005.jpg,0.0,Jessica Biel,3.653286502229127,,"(183, 183)",22
3118,22770,77925,77925,1950-06-23 00:00:00,2012,58/nm0000658_rm2983176192_1949-6-22_2012.jpg,0.0,Meryl Streep,2.5756385503784536,,"(348, 348)",62
2312,1880,6363,6363,1954-05-17 00:00:00,2011,12/nm0000112_rm405058304_1953-5-16_2011.jpg,1.0,Pierce Brosnan,2.5555738085712845,,"(460, 460)",57
2744,7348,24722,24722,1945-05-15 00:00:00,2005,84/nm0000184_rm3792026368_1944-5-14_2005.jpg,1.0,George Lucas,2.0914215271228755,,"(198, 198)",60
3395,25572,86771,86771,1949-06-29 00:00:00,2014,70/nm0000870_rm2096481792_1948-6-28_2014.jpg,0.0,Kathy Bates,2.3376295705876684,,"(405, 406)",65
3219,50445,166813,166813,1925-08-03 00:00:00,1988,79/nm0005279_rm3103766528_1924-8-2_1988.jpg,1.0,Carroll O'Connor,4.407444990345826,,"(305, 305)",63
3482,71680,236486,236486,1942-02-01 00:00:00,2008,55/nm0910055_rm1526371584_1941-1-31_2008.jpg,0.0,Jessica Walter,3.7742531583048606,,"(245, 244)",66
3546,38005,129163,129163,1945-07-09 00:00:00,2011,87/nm0001787_rm4203789056_1944-7-8_2011.jpg,1.0,Jeffrey Tambor,3.9973187304111337,,"(373, 373)",66
2047,18978,64427,64427,1954-12-10 00:00:00,1988,18/nm0000518_rm3393178624_1953-12-9_1988.jpg,1.0,John Malkovich,3.644026395701907,,"(500, 500)",34
455,84128,279978,279978,1997-12-22 00:00:00,2014,03/nm3239803_rm1104921856_1996-12-21_2014.jpg,0.0,Kaitlyn Dever,3.619078144583347,,"(401, 400)",17
3277,17531,59590,59590,1941-01-22 00:00:00,2005,57/nm0000457_rm1775876096_1940-1-22_2005.jpg,1.0,John Hurt,2.6588282692382945,,"(500, 500)",64
2071,54198,177873,177873,1957-09-08 00:00:00,2002,34/nm0005534_rm2150341376_1956-9-7_2002.jpg,,Diane Warren,4.106835556061614,,"(238, 238)",45
2825,17829,60564,60564,1947-01-06 00:00:00,2007,73/nm0000473_rm1295227648_1946-1-5_2007.jpg,0.0,Diane Keaton,2.4416934923841427,,"(69, 70)",60
1577,66198,218555,218555,1977-10-08 00:00:00,2002,58/nm2212558_rm3960638208_1976-10-7_2002.jpg,,Taylor Hicks,4.034449542639352,,"(113, 113)",25
401,67956,224140,224140,1993-08-21 00:00:00,2009,15/nm1416215_rm193236480_1992-8-20_2009.jpg,0.0,Demi Lovato,4.141886903290417,,"(71, 70)",16
2860,32499,109842,109842,1944-12-31 00:00:00,2004,26/nm0001426_rm1987890176_1943-12-31_2004.jpg,1.0,Ben Kingsley,2.653583148175992,,"(500, 500)",60
476,94989,316867,316867,1996-03-20 00:00:00,2013,44/nm1541944_rm461757440_1995-3-20_2013.jpg,0.0,Samantha Weinstein,3.4131469990639265,,"(260, 260)",17
3548,49480,164145,164145,1940-05-25 00:00:00,2006,12/nm0005212_rm749901824_1939-5-25_2006.jpg,1.0,Ian McKellen,5.071954773952329,,"(228, 228)",66
2006,76503,253677,253677,1979-05-23 00:00:00,2011,81/nm0329481_rm3392003328_1978-5-22_2011.jpg,0.0,Ginnifer Goodwin,3.251164574994219,,"(342, 342)",32
2667,23958,81627,81627,1946-08-15 00:00:00,2005,94/nm0000694_rm1006016512_1945-8-14_2005.jpg,1.0,Wim Wenders,3.931870196321856,,"(259, 259)",59
3181,71446,235489,235489,1950-09-24 00:00:00,2013,03/nm0819803_rm635086080_1949-9-23_2013.jpg,1.0,Bruce Springsteen,3.7406525562598008,,"(137, 137)",63
1267,64066,211863,211863,1987-04-10 00:00:00,2009,62/nm1015262_rm1299679488_1986-4-9_2009.jpg,0.0,Leighton Meester,2.6747938442595687,,"(70, 70)",22
276,83313,277291,277291,1984-08-02 00:00:00,1999,57/nm1138257_rm2730203136_1983-8-2_1999.jpg,0.0,Danica Stewart,4.491943283803919,,"(252, 252)",15
1490,51265,169433,169433,1976-11-08 00:00:00,2000,46/nm0005346_rm83532544_1975-11-8_2000.jpg,0.0,Tara Reid,3.451064073728164,,"(76, 76)",24
3209,29702,101088,101088,1937-05-10 00:00:00,2000,15/nm0001215_rm728603136_1936-5-9_2000.jpg,1.0,Albert Finney,4.129236135896149,,"(149, 149)",63
363,76561,253859,253859,1995-04-15 00:00:00,2011,94/nm1321094_rm1762049536_1994-4-14_2011.jpg,0.0,Skyler Samuels,2.919907910971053,,"(193, 193)",16
2407,39261,133109,133109,1953-10-09 00:00:00,2010,80/nm0001880_rm3164112640_1952-10-8_2010.jpg,1.0,Edward Zwick,4.99995960303618,,"(274, 273)",57
2462,15888,53647,53647,1947-11-07 00:00:00,2005,98/nm0000398_rm1925552896_1946-11-6_2005.jpg,0.0,Sally Field,4.484275665337492,,"(268, 269)",58
23,121642,409084,409084,1997-12-21 00:00:00,2002,33/nm0973533_rm1801624320_1996-12-20_2002.jpg,0.0,Sloane Momsen,3.3437163558376994,,"(77, 77)",5
2170,9655,32025,32025,1948-07-30 00:00:00,1996,16/nm0000216_rm2679085824_1947-7-30_1996.jpg,1.0,Arnold Schwarzenegger,2.450706655205744,,"(122, 122)",48
2530,48573,161610,161610,1953-11-19 00:00:00,2011,48/nm0005148_rm1322957312_1952-11-18_2011.jpg,1.0,Delroy Lindo,2.0656067880718507,,"(130, 130)",58
3525,31718,107510,107510,1946-12-18 00:00:00,2012,68/nm0001368_rm4210272256_1945-12-17_2012.jpg,1.0,Ernie Hudson,4.336613365298643,,"(500, 500)",66
2697,25554,86706,86706,1949-06-29 00:00:00,2008,70/nm0000870_rm1253020672_1948-6-28_2008.jpg,0.0,Kathy Bates,2.322534015140214,,"(128, 128)",59
3282,19624,66372,66372,1946-07-27 00:00:00,2010,45/nm0000545_rm3960585984_1945-7-26_2010.jpg,0.0,Helen Mirren,3.430186863176638,,"(500, 500)",64
283,56311,185460,185460,1999-04-10 00:00:00,2014,77/nm1102577_rm3628647168_1998-4-9_2014.jpg,0.0,Elle Fanning,5.037260944504775,,"(500, 500)",15
786,96406,321895,321895,1983-05-15 00:00:00,2002,86/nm0744986_rm4137719808_1982-5-14_2002.jpg,0.0,Rachel Roth,3.6125276694558894,,"(69, 68)",19
1777,83292,277249,277249,1986-09-23 00:00:00,2013,09/nm1137209_rm836422400_1985-9-22_2013.jpg,0.0,Tatiana Maslany,5.067121619765633,,"(500, 500)",27
246,109121,364910,364910,1995-02-24 00:00:00,2010,24/nm0266824_rm1623428096_1994-2-23_2010.jpg,0.0,Dakota Fanning,4.25940732967809,,"(139, 139)",15
2812,17825,60556,60556,1947-01-06 00:00:00,2007,73/nm0000473_rm1244896000_1946-1-5_2007.jpg,0.0,Diane Keaton,3.332870638471113,,"(270, 270)",60
1197,23069,78871,78871,1981-08-13 00:00:00,2003,63/nm0000663_rm2249955840_1980-8-12_2003.jpg,0.0,Dominique Swain,2.533754449041725,,"(81, 81)",22
1374,75005,248483,248483,1981-01-17 00:00:00,2004,46/nm0221046_rm2868615936_1980-1-17_2004.jpg,0.0,Zooey Deschanel,3.468865141094113,,"(154, 154)",23
3828,39317,133283,133283,1942-01-10 00:00:00,2013,26/nm0001926_rm1207163904_1941-1-9_2013.jpg,0.0,Joan Baez,3.1892642858781954,,"(325, 325)",71
820,126871,427076,427076,1986-03-01 00:00:00,2005,58/nm1582158_rm1616878080_1985-2-28_2005.jpg,0.0,Fefe Dobson,2.2015467656946965,,"(100, 100)",19
2895,32961,111589,111589,1950-04-21 00:00:00,2011,48/nm0001448_rm2783508480_1949-4-20_2011.jpg,0.0,Jessica Lange,2.547390680140298,,"(500, 500)",61
3860,27215,92178,92178,1936-01-23 00:00:00,2008,25/nm0001025_rm3740898560_1935-1-22_2008.jpg,1.0,Seymour Cassel,3.649311269184597,,"(275, 275)",72
2029,85919,286500,286500,1977-02-23 00:00:00,2010,08/nm0531808_rm229236224_1976-2-23_2010.jpg,0.0,Kelly Macdonald,3.330169616238005,,"(500, 500)",33
2453,12267,41098,41098,1952-01-13 00:00:00,2010,63/nm0000263_rm3218705664_1951-1-12_2010.jpg,0.0,Kirstie Alley,2.45282425008686,,"(283, 283)",58
1231,50321,166426,166426,1981-07-11 00:00:00,2003,72/nm0005272_rm3301611776_1980-7-10_2003.jpg,1.0,Thomas Ian Nicholas,4.926546773269349,,"(304, 305)",22
1046,80509,267456,267456,1991-04-10 00:00:00,2012,76/nm0829576_rm268023040_1990-4-9_2012.jpg,0.0,Kristen Stewart,4.135409240648972,,"(325, 325)",21
54,45161,150934,150934,1977-08-07 00:00:00,1984,41/nm0004941_rm1149028352_1976-8-6_1984.jpg,0.0,Soleil Moon Frye,2.9842098567108124,,"(500, 500)",7
510,132639,447807,447807,1988-11-28 00:00:00,2005,94/nm2394794_rm4030708224_1987-11-28_2005.jpg,0.0,Karen Gillan,3.447356794289862,,"(277, 278)",17
3106,31514,106787,106787,1949-02-05 00:00:00,2011,47/nm0001347_rm727889664_1948-2-5_2011.jpg,0.0,Barbara Hershey,3.428610934375264,,"(237, 237)",62
890,61840,204454,204454,1990-07-24 00:00:00,2010,56/nm0705356_rm1045202688_1989-7-23_2010.jpg,1.0,Daniel Radcliffe,3.714244347376346,,"(501, 500)",20
369,81002,269155,269155,1975-09-07 00:00:00,1991,29/nm0923529_rm1395035648_1974-9-6_1991.jpg,1.0,Justin Whalin,4.67985529782236,,"(501, 501)",16
1720,83195,276961,276961,1981-05-28 00:00:00,2007,51/nm1133651_rm417248256_1980-5-27_2007.jpg,1.0,Ben Feldman,3.071058045180813,,"(500, 501)",26
1668,79169,262614,262614,1981-01-08 00:00:00,2007,97/nm0629697_rm361142528_1980-1-8_2007.jpg,0.0,Rachel Nichols,2.1329404723300005,,"(250, 250)",26
2818,28257,96030,96030,1944-02-04 00:00:00,2004,00/nm0001100_rm1052482304_1943-2-3_2004.jpg,0.0,Blythe Danner,4.900316098844692,,"(150, 151)",60
2695,31719,107512,107512,1946-12-18 00:00:00,2005,68/nm0001368_rm481204224_1945-12-17_2005.jpg,1.0,Ernie Hudson,4.819286087624706,,"(139, 139)",59
149,114318,382642,382642,1996-01-01 00:00:00,2010,09/nm2869309_rm1373408256_1995-0-0_2010.jpg,1.0,Eros Vlahos,2.0698842063807024,,"(500, 500)",14
1536,118698,398448,398448,1981-04-27 00:00:00,2006,94/nm1475594_rm2338757120_1980-4-26_2006.jpg,1.0,Channing Tatum,4.104019183832836,,"(197, 197)",25
3119,21640,73795,73795,1947-02-22 00:00:00,2009,14/nm0000614_rm3007417600_1946-2-21_2009.jpg,1.0,Alan Rickman,3.2970028504891133,,"(149, 149)",62
409,40493,136909,136909,1990-12-18 00:00:00,2006,01/nm0002801_rm1676646400_1989-12-17_2006.jpg,0.0,Ashley Edner,3.0510759898792137,,"(253, 253)",16
104,88850,296585,296585,1955-10-01 00:00:00,1969,64/nm0930064_rm572687872_1954-9-30_1969.jpg,1.0,Barry Williams,2.8545650526238124,,"(501, 501)",14
3363,28460,96846,96846,1947-06-29 00:00:00,2011,17/nm0001117_rm3666197760_1946-6-28_2011.jpg,1.0,Bruce Davison,3.4146510092349582,,"(501, 500)",64
1994,58034,191643,191643,1980-08-10 00:00:00,2012,72/nm0305272_rm3590499840_1979-8-10_2012.jpg,0.0,JoAnna Garcia Swisher,3.0067578153499395,,"(104, 104)",32
2734,1834,6202,6202,1954-05-17 00:00:00,2014,12/nm0000112_rm2438514944_1953-5-16_2014.jpg,1.0,Pierce Brosnan,2.385197024656474,,"(500, 500)",60
2565,6411,21882,21882,1947-09-16 00:00:00,2005,69/nm0000169_rm703371264_1946-9-15_2005.jpg,1.0,Tommy Lee Jones,4.359877833870186,,"(187, 188)",58
3702,37969,129034,129034,1938-04-21 00:00:00,2006,86/nm0001786_rm3998653184_1937-4-20_2006.jpg,1.0,George Takei,5.443603074025612,,"(146, 145)",68
2032,94368,315047,315047,1982-01-01 00:00:00,2015,99/nm2441699_rm2701849088_1981-0-0_2015.jpg,,Graham Moore,4.715604468080514,,"(374, 374)",33
883,132432,447006,447006,1993-06-27 00:00:00,2013,14/nm1390614_rm181782528_1992-6-26_2013.jpg,0.0,Jennette McCurdy,3.2225483570252,,"(263, 263)",20
705,62628,207064,207064,1981-06-20 00:00:00,2000,49/nm0809049_rm2587268096_1980-6-19_2000.jpg,0.0,Lauren Lee Smith,2.915853003934019,,"(173, 173)",19
1050,105488,352529,352529,1981-09-23 00:00:00,2002,21/nm0851621_rm774543872_1980-9-22_2002.jpg,0.0,Fernanda Tavares,2.2071127406350035,,"(70, 70)",21
756,59614,197292,197292,1993-01-19 00:00:00,2012,67/nm0503567_rm168206336_1992-1-19_2012.jpg,1.0,Logan Lerman,3.2257966886372573,,"(282, 283)",19
1165,103967,347513,347513,1981-09-26 00:00:00,2003,04/nm0654104_rm1024890880_1980-9-25_2003.jpg,1.0,Chris Owen,3.398328272149584,,"(268, 268)",22
3873,752,2640,2640,1936-12-01 00:00:00,2008,95/nm0000095_rm349476608_1935-12-1_2008.jpg,1.0,Woody Allen,3.647809445406054,,"(225, 225)",72
3265,43806,146498,146498,1948-10-01 00:00:00,2012,34/nm0004834_rm1025821184_1947-10-1_2012.jpg,1.0,Stephen Collins,2.475735530047424,,"(260, 260)",64
780,112027,375006,375006,1986-02-10 00:00:00,2005,93/nm1560493_rm45980416_1985-2-9_2005.jpg,0.0,Rachel Melvin,2.7729094251277777,,"(71, 71)",19
2279,50092,165788,165788,1959-11-13 00:00:00,2009,59/nm0005259_rm2441251584_1958-11-12_2009.jpg,0.0,Megan Mullally,4.229927737397285,,"(500, 500)",50
1846,102506,342771,342771,1980-04-23 00:00:00,2009,09/nm0454809_rm571640064_1979-4-23_2009.jpg,0.0,Jaime King,2.7444763174615474,,"(68, 68)",29
2564,5982,20377,20377,1938-08-09 00:00:00,1996,63/nm0000163_rm355503616_1937-8-8_1996.jpg,1.0,Dustin Hoffman,4.980818571296339,,"(500, 500)",58
1499,60612,200514,200514,1978-04-26 00:00:00,2002,13/nm0603413_rm3253377280_1977-4-25_2002.jpg,0.0,Marguerite Moreau,2.1995592165869864,,"(224, 224)",24
